endereco_original,endereco_modificado,tipo_erro,label
"SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF","SETOR SGCV (ST GARAGENS ECONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF",ERRO_DIGITACAO,1
"SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF","SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, 71215100, BRASILIA, DF",SEM_BAIRRO,1
"SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF","SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), BRASILIA, DF",SEM_CEP,1
"SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF","SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 20, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF",NUMERO_ALTERADO,1
"SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF","SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 21, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF",NUMERO_ALTERADO,1
"SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF","SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 23, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF",NUMERO_ALTERADO,1
"SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF","SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 24, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF",NUMERO_ALTERADO,1
"SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 22, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF","SETOR SGCV (ST GARAGENS E CONCES DE VEICULOS), 32, ZONA INDUSTRIAL (GUARA), 71215100, BRASILIA, DF",NUMERO_ALTERADO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",ORIGINAL,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","R JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",ABREVIACAO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",SEM_TIPO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",SEM_ACENTO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCICO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",ERRO_DIGITACAO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCISCO DE SOUSA, 42, 58935000, CACHOEIRA DOS INDIOS, PB",SEM_BAIRRO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, CACHOEIRA DOS INDIOS, PB",SEM_CEP,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCISCO DE SOUSA, 40, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",NUMERO_ALTERADO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCISCO DE SOUSA, 41, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",NUMERO_ALTERADO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCISCO DE SOUSA, 43, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",NUMERO_ALTERADO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCISCO DE SOUSA, 44, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",NUMERO_ALTERADO,1
"RUA JOSE FRANCISCO DE SOUSA, 42, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB","RUA JOSE FRANCISCO DE SOUSA, 52, CENTRO, 58935000, CACHOEIRA DOS INDIOS, PB",NUMERO_ALTERADO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN",ORIGINAL,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AV ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN",ABREVIACAO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN",SEM_TIPO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN",SEM_ACENTO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO RBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN",ERRO_DIGITACAO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, 59082400, NATAL, RN",SEM_BAIRRO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, NATAL, RN",SEM_CEP,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO ROBERTO FREIRE, 208, CAPIM MACIO, 59082400, NATAL, RN",NUMERO_ALTERADO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO ROBERTO FREIRE, 209, CAPIM MACIO, 59082400, NATAL, RN",NUMERO_ALTERADO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO ROBERTO FREIRE, 211, CAPIM MACIO, 59082400, NATAL, RN",NUMERO_ALTERADO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO ROBERTO FREIRE, 212, CAPIM MACIO, 59082400, NATAL, RN",NUMERO_ALTERADO,1
"AVENIDA ENGENHEIRO ROBERTO FREIRE, 210, CAPIM MACIO, 59082400, NATAL, RN","AVENIDA ENGENHEIRO ROBERTO FREIRE, 220, CAPIM MACIO, 59082400, NATAL, RN",NUMERO_ALTERADO,1
"SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF","SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF",ORIGINAL,1
"SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF","SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF",ABREVIACAO,1
"SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF","SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF",SEM_TIPO,1
"SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF","SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF",SEM_ACENTO,1
"SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF","SETOR SHS, QD 716, ASA SUL, 70390700, BRASILIA, DF",ERRO_DIGITACAO,1
"SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF","SETOR SHLS, QD 716, 70390700, BRASILIA, DF",SEM_BAIRRO,1
"SETOR SHLS, QD 716, ASA SUL, 70390700, BRASILIA, DF","SETOR SHLS, QD 716, ASA SUL, BRASILIA, DF",SEM_CEP,1
"ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP","ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP",ORIGINAL,1
"ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP","ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP",ABREVIACAO,1
"ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP","BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP",SEM_TIPO,1
"ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP","ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP",SEM_ACENTO,1
"ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP","ESTRADA BAIRRO DO CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP",ERRO_DIGITACAO,1
"ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP","ESTRADA BAIRRO DOS CAMARGOS, S/N, 18709899, AVARE, SP",SEM_BAIRRO,1
"ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, 18709899, AVARE, SP","ESTRADA BAIRRO DOS CAMARGOS, S/N, DOS CAMARGOS, AVARE, SP",SEM_CEP,1
"RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA","RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA",ORIGINAL,1
"RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA","R HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA",ABREVIACAO,1
"RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA","HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA",SEM_TIPO,1
"RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA","RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA",SEM_ACENTO,1
"RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA","RUA HENRIQUE CUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA",ERRO_DIGITACAO,1
"RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA","RUA HENRIQUE COUTO/ RUA 8, 08 E 9, 65074100, SAO LUIS, MA",SEM_BAIRRO,1
"RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, 65074100, SAO LUIS, MA","RUA HENRIQUE COUTO/ RUA 8, 08 E 9, COHAMA, SAO LUIS, MA",SEM_CEP,1
"RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR","RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR",ORIGINAL,1
"RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR","ROD BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR",ABREVIACAO,1
"RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR","BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR",SEM_TIPO,1
"RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR","RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR",SEM_ACENTO,1
"RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR","RODOVIA BR 16, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR",ERRO_DIGITACAO,1
"RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR","RODOVIA BR 116, S/N, 83374890, ANTONINA, PR",SEM_BAIRRO,1
"RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, 83374890, ANTONINA, PR","RODOVIA BR 116, S/N, VILA SAO SEBASTIAO, ANTONINA, PR",SEM_CEP,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG",ORIGINAL,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AV LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG",ABREVIACAO,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG",SEM_TIPO,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG",SEM_ACENTO,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO E OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG",ERRO_DIGITACAO,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, 38015000, UBERABA, MG",SEM_BAIRRO,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, UBERABA, MG",SEM_CEP,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO DE OLIVEIRA, 2499, ESTADOS UNIDOS, 38015000, UBERABA, MG",NUMERO_ALTERADO,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO DE OLIVEIRA, 2500, ESTADOS UNIDOS, 38015000, UBERABA, MG",NUMERO_ALTERADO,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO DE OLIVEIRA, 2502, ESTADOS UNIDOS, 38015000, UBERABA, MG",NUMERO_ALTERADO,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO DE OLIVEIRA, 2503, ESTADOS UNIDOS, 38015000, UBERABA, MG",NUMERO_ALTERADO,1
"AVENIDA LEOPOLDINO DE OLIVEIRA, 2501, ESTADOS UNIDOS, 38015000, UBERABA, MG","AVENIDA LEOPOLDINO DE OLIVEIRA, 2511, ESTADOS UNIDOS, 38015000, UBERABA, MG",NUMERO_ALTERADO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",ORIGINAL,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AV CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",ABREVIACAO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",SEM_TIPO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",SEM_ACENTO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANORICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",ERRO_DIGITACAO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANO RICARDO, 319, 12246870, SAO JOSE DOS CAMPOS, SP",SEM_BAIRRO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, SAO JOSE DOS CAMPOS, SP",SEM_CEP,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANO RICARDO, 317, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",NUMERO_ALTERADO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANO RICARDO, 318, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",NUMERO_ALTERADO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANO RICARDO, 320, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",NUMERO_ALTERADO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANO RICARDO, 321, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",NUMERO_ALTERADO,1
"AVENIDA CASSIANO RICARDO, 319, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP","AVENIDA CASSIANO RICARDO, 329, PARQUE RESIDENCIAL AQUARIUS, 12246870, SAO JOSE DOS CAMPOS, SP",NUMERO_ALTERADO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP",ORIGINAL,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","R PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP",ABREVIACAO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP",SEM_TIPO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP",SEM_ACENTO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE ONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP",ERRO_DIGITACAO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE CONRADO, 967, 14405275, FRANCA, SP",SEM_BAIRRO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, FRANCA, SP",SEM_CEP,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE CONRADO, 965, VILA SANTOS DUMONT, 14405275, FRANCA, SP",NUMERO_ALTERADO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE CONRADO, 966, VILA SANTOS DUMONT, 14405275, FRANCA, SP",NUMERO_ALTERADO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE CONRADO, 968, VILA SANTOS DUMONT, 14405275, FRANCA, SP",NUMERO_ALTERADO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE CONRADO, 969, VILA SANTOS DUMONT, 14405275, FRANCA, SP",NUMERO_ALTERADO,1
"RUA PADRE CONRADO, 967, VILA SANTOS DUMONT, 14405275, FRANCA, SP","RUA PADRE CONRADO, 977, VILA SANTOS DUMONT, 14405275, FRANCA, SP",NUMERO_ALTERADO,1
"CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG","CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG",ORIGINAL,1
"CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG","CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG",ABREVIACAO,1
"CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG","ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG",SEM_TIPO,1
"CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG","CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG",SEM_ACENTO,1
"CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG","CORREGO ROSIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG",ERRO_DIGITACAO,1
"CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG","CORREGO ROSEIRA, S/N, 35200000, AIMORES, MG",SEM_BAIRRO,1
"CORREGO ROSEIRA, S/N, ZONA RURAL, 35200000, AIMORES, MG","CORREGO ROSEIRA, S/N, ZONA RURAL, AIMORES, MG",SEM_CEP,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES",ORIGINAL,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","ROD DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES",ABREVIACAO,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES",SEM_TIPO,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES",SEM_ACENTO,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY ANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES",ERRO_DIGITACAO,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY SANTOS, 800, 29104491, VILA VELHA, ES",SEM_BAIRRO,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, VILA VELHA, ES",SEM_CEP,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY SANTOS, 798, JARDIM ASTECA, 29104491, VILA VELHA, ES",NUMERO_ALTERADO,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY SANTOS, 799, JARDIM ASTECA, 29104491, VILA VELHA, ES",NUMERO_ALTERADO,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY SANTOS, 801, JARDIM ASTECA, 29104491, VILA VELHA, ES",NUMERO_ALTERADO,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY SANTOS, 802, JARDIM ASTECA, 29104491, VILA VELHA, ES",NUMERO_ALTERADO,1
"RODOVIA DARLY SANTOS, 800, JARDIM ASTECA, 29104491, VILA VELHA, ES","RODOVIA DARLY SANTOS, 810, JARDIM ASTECA, 29104491, VILA VELHA, ES",NUMERO_ALTERADO,1
"AVENIDA WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE","AVENIDA WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE",ORIGINAL,1
"AVENIDA WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE","AV WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE",ABREVIACAO,1
"AVENIDA WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE","WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE",SEM_TIPO,1
"AVENIDA WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE","AVENIDA WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE",SEM_ACENTO,1
"AVENIDA WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE","AVENIDA WASHINGTN SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE",ERRO_DIGITACAO,1
"AVENIDA WASHINGTON SOARES, 85, EDSON QUEIROZ, 60811900, FORTALEZA, CE","AVENIDA WASHINGTON SOARES, 85, 60811900, FORTALEZA, CE",SEM_BAIRRO,1
